2.4172,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4240,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4308,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4375,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4443,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4511,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4579,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4646,1.2101,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4714,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4782,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4850,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4917,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.4985,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5053,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5121,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5188,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5256,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5324,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5392,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5459,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5527,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5595,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5663,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5730,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5798,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5866,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.5934,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6001,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6069,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6137,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6205,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6272,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6340,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6408,1.2102,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6476,1.2103,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6543,1.2103,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6611,1.2103,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6679,1.2103,0.0000,0.0000,0.0000,0.0003,1.0000,
2.6747,1.2103,0.0000,0.0000,0.0000,0.0003,1.0000,
