3.3981,1.1988,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4048,1.1988,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4115,1.1988,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4182,1.1988,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4249,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4316,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4383,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4450,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4517,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4583,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4650,1.1987,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4717,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4784,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4851,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4918,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.4985,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5052,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5119,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5186,1.1986,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5253,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5320,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5387,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5454,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5521,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5587,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5654,1.1985,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5721,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5788,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5855,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5922,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.5989,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.6056,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.6123,1.1984,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.6190,1.1983,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.6257,1.1983,0.0000,0.0000,0.0000,-0.0010,1.0000,
3.6324,1.1983,0.0000,0.0000,0.0000,-0.0010,1.0000,
