2.0194,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0262,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0329,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0396,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0463,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0531,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0598,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0665,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0732,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0799,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0867,2.3955,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.0934,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1001,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1068,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1136,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1203,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1270,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1337,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1405,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1472,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1539,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1606,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1674,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1741,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1808,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1875,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.1943,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2010,2.3954,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2077,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2144,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2212,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2279,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2346,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2413,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2481,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2548,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2615,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2682,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2749,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2817,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2884,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.2951,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3018,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3086,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3153,2.3953,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3220,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3287,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3355,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3422,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3489,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3556,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3624,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3691,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3758,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3825,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
2.3893,2.3952,0.0000,0.0000,0.0000,-0.0004,1.0000,
